,aptID,Predicted_feats
33373,83782,low
33374,83784,low
33375,83790,low
33376,83792,low
33377,83793,low
33378,83797,low
33379,83800,low
33380,83801,low
33381,83805,low
33382,83806,low
33383,83808,low
33384,83811,low
33385,83813,low
33386,83814,low
33387,83815,low
33388,83819,low
33389,83822,low
33390,83823,low
33391,83824,high
33392,83825,low
33393,83826,low
33394,83827,low
33395,83830,low
33396,83832,low
33397,83833,low
33398,83836,low
33399,83838,low
33400,83841,low
33401,83842,low
33402,83850,low
33403,83859,low
33404,83863,low
33405,83864,low
33406,83867,low
33407,83873,high
33408,83878,low
33409,83881,low
33410,83884,low
33411,83885,low
33412,83888,low
33413,83893,medium
33414,83899,low
33415,83902,low
33416,83903,low
33417,83906,low
33418,83910,low
33419,83913,low
33420,83918,medium
33421,83919,low
33422,83920,low
33423,83924,low
33424,83926,low
33425,83927,low
33426,83928,low
33427,83930,low
33428,83931,low
33429,83934,low
33430,83935,low
33431,83938,low
33432,83940,low
33433,83942,low
33434,83945,low
33435,83946,low
33436,83951,low
33437,83954,medium
33438,83955,low
33439,83956,low
33440,83957,low
33441,83959,low
33442,83960,low
33443,83964,low
33444,83966,low
33445,83967,low
33446,83968,low
33447,83970,low
33448,83973,low
33449,83974,low
33450,83975,low
33451,83979,low
33452,83987,low
33453,83991,low
33454,83992,low
33455,83993,low
33456,83996,low
33457,84010,low
33458,84012,low
33459,84013,low
33460,84014,medium
33461,84016,low
33462,84017,low
33463,84019,low
33464,84020,low
33465,84023,low
33466,84025,low
33467,84027,low
33468,84028,low
33469,84038,low
33470,84041,low
33471,84042,low
33472,84044,low
33473,84046,low
33474,84052,low
33475,84053,low
33476,84054,low
33477,84055,low
33478,84058,low
33479,84059,low
33480,84060,low
33481,84065,low
33482,84066,low
33483,84067,low
33484,84069,low
33485,84073,low
33486,84079,low
33487,84083,low
33488,84084,low
33489,84085,low
33490,84088,low
33491,84091,low
33492,84095,low
33493,84098,low
33494,84099,low
33495,84100,high
33496,84104,low
33497,84105,low
33498,84108,low
33499,84110,low
33500,84112,low
33501,84115,low
33502,84116,low
33503,84117,low
33504,84120,low
33505,84124,low
33506,84125,low
33507,84127,low
33508,84128,low
33509,84129,low
33510,84131,low
33511,84132,low
33512,84135,low
33513,84139,low
33514,84141,low
33515,84143,low
33516,84144,low
33517,84145,low
33518,84147,low
33519,84150,low
33520,84151,low
33521,84156,low
33522,84160,medium
33523,84162,low
33524,84165,low
33525,84166,low
33526,84177,low
33527,84181,low
33528,84184,low
33529,84188,low
33530,84192,low
33531,84194,low
33532,84197,low
33533,84198,low
33534,84200,low
33535,84201,low
33536,84202,medium
33537,84204,low
33538,84206,low
33539,84208,low
33540,84212,low
33541,84215,low
33542,84217,low
33543,84221,low
33544,84227,low
33545,84231,low
33546,84232,low
33547,84234,low
33548,84239,low
33549,84244,medium
33550,84247,low
33551,84250,low
33552,84252,low
33553,84259,low
33554,84261,medium
33555,84262,low
33556,84263,low
33557,84265,low
33558,84266,low
33559,84269,low
33560,84270,low
33561,84271,low
33562,84278,low
33563,84279,low
33564,84281,low
33565,84283,low
33566,84284,low
33567,84285,low
33568,84291,low
33569,84292,low
33570,84295,low
33571,84298,low
33572,84300,low
33573,84302,low
33574,84305,low
33575,84306,low
33576,84307,low
33577,84308,low
33578,84310,medium
33579,84312,low
33580,84314,low
33581,84318,low
33582,84319,low
33583,84320,low
33584,84321,low
33585,84322,low
33586,84326,low
33587,84327,low
33588,84334,low
33589,84337,low
33590,84338,low
33591,84339,medium
33592,84340,low
33593,84342,low
33594,84343,low
33595,84344,low
33596,84346,low
33597,84347,low
33598,84353,low
33599,84357,low
33600,84359,low
33601,84363,low
33602,84365,low
33603,84366,low
33604,84373,low
33605,84375,low
33606,84379,low
33607,84382,low
33608,84383,low
33609,84386,medium
33610,84388,low
33611,84390,low
33612,84392,medium
33613,84395,low
33614,84398,low
33615,84401,low
33616,84402,low
33617,84403,medium
33618,84406,low
33619,84407,low
33620,84408,low
33621,84409,low
33622,84410,low
33623,84411,low
33624,84417,medium
33625,84419,high
33626,84420,low
33627,84421,low
33628,84423,high
33629,84427,low
33630,84428,low
33631,84429,low
33632,84430,low
33633,84431,low
33634,84432,low
33635,84439,low
33636,84440,low
33637,84442,low
33638,84443,low
33639,84444,low
33640,84449,low
33641,84450,low
33642,84452,low
33643,84455,low
33644,84457,low
33645,84462,low
33646,84470,low
33647,84472,low
33648,84473,low
33649,84474,low
33650,84476,low
33651,84478,low
33652,84479,low
33653,84483,low
33654,84484,low
33655,84489,low
33656,84494,low
33657,84497,low
33658,84501,low
33659,84502,medium
33660,84504,low
33661,84506,low
33662,84508,low
33663,84513,low
33664,84514,low
33665,84515,low
33666,84519,low
33667,84521,low
33668,84522,low
33669,84526,low
33670,84527,low
33671,84530,low
33672,84535,medium
33673,84538,low
33674,84541,low
33675,84542,low
33676,84544,low
33677,84547,low
33678,84548,low
33679,84549,low
33680,84551,low
33681,84552,low
33682,84553,low
33683,84556,low
33684,84558,medium
33685,84562,low
33686,84563,low
33687,84564,low
33688,84566,low
33689,84568,low
33690,84569,low
33691,84570,low
33692,84572,low
33693,84575,low
33694,84578,low
33695,84582,low
33696,84583,low
33697,84587,low
33698,84590,low
33699,84593,low
33700,84595,medium
33701,84600,low
33702,84601,low
33703,84612,low
33704,84614,low
33705,84615,low
33706,84617,low
33707,84620,low
33708,84623,low
33709,84625,low
33710,84626,low
33711,84628,low
33712,84630,low
33713,84633,low
33714,84635,low
33715,84637,low
33716,84638,low
33717,84641,low
33718,84643,low
33719,84645,low
33720,84646,low
33721,84647,low
33722,84648,low
33723,84649,low
33724,84651,low
33725,84654,low
33726,84655,low
33727,84658,low
33728,84663,low
33729,84665,low
33730,84669,low
33731,84671,low
33732,84674,low
33733,84677,low
33734,84678,low
33735,84679,low
33736,84680,low
33737,84682,low
33738,84684,low
33739,84687,low
33740,84691,low
33741,84694,low
33742,84699,medium
33743,84700,medium
33744,84701,low
33745,84704,medium
33746,84705,medium
33747,84706,high
33748,84710,low
33749,84713,low
33750,84716,medium
33751,84721,low
33752,84723,medium
33753,84725,low
33754,84726,low
33755,84729,low
33756,84730,low
33757,84731,low
33758,84737,low
33759,84738,low
33760,84739,low
33761,84740,low
33762,84744,low
33763,84745,medium
33764,84747,low
33765,84750,low
33766,84753,low
33767,84759,low
33768,84766,low
33769,84768,low
33770,84771,low
33771,84778,low
33772,84779,low
33773,84781,low
33774,84782,low
33775,84785,low
33776,84789,low
33777,84790,low
33778,84791,low
33779,84799,low
33780,84805,medium
33781,84806,low
33782,84807,low
33783,84809,low
33784,84810,low
33785,84811,low
33786,84813,low
33787,84818,low
33788,84819,low
33789,84820,low
33790,84822,low
33791,84824,low
33792,84826,medium
33793,84830,low
33794,84832,low
33795,84840,low
33796,84842,low
33797,84843,low
33798,84845,low
33799,84847,low
33800,84850,low
33801,84853,low
33802,84856,low
33803,84858,low
33804,84860,low
33805,84861,low
33806,84864,low
33807,84866,low
33808,84870,low
33809,84871,low
33810,84875,low
33811,84877,low
33812,84879,high
33813,84880,high
33814,84882,low
33815,84890,low
33816,84892,low
33817,84894,low
33818,84898,low
33819,84899,low
33820,84900,low
33821,84901,medium
33822,84902,low
33823,84904,low
33824,84910,low
33825,84912,low
33826,84913,low
33827,84915,low
33828,84921,low
33829,84927,low
33830,84928,medium
33831,84929,low
33832,84931,low
33833,84933,low
33834,84935,low
33835,84939,low
33836,84941,low
33837,84942,low
33838,84945,low
33839,84948,high
33840,84949,low
33841,84952,low
33842,84954,low
33843,84956,high
33844,84959,low
33845,84960,low
33846,84964,low
33847,84965,low
33848,84968,low
33849,84969,low
33850,84972,low
33851,84973,low
33852,84974,low
33853,84976,low
33854,84980,low
33855,84981,low
33856,84993,low
33857,84994,low
33858,84995,low
33859,85003,low
33860,85004,low
33861,85006,low
33862,85009,low
33863,85011,low
33864,85012,low
33865,85014,low
33866,85015,low
33867,85017,low
33868,85018,low
33869,85020,medium
33870,85021,low
33871,85026,low
33872,85027,low
33873,85028,low
33874,85029,low
33875,85031,low
33876,85034,low
33877,85035,low
33878,85039,high
33879,85047,low
33880,85052,low
33881,85053,medium
33882,85055,low
33883,85056,low
33884,85062,low
33885,85064,low
33886,85065,medium
33887,85066,low
33888,85067,low
33889,85069,low
33890,85075,low
33891,85076,low
33892,85079,low
33893,85084,low
33894,85085,low
33895,85092,low
33896,85093,low
33897,85096,low
33898,85097,low
33899,85100,medium
33900,85101,low
33901,85109,low
33902,85111,low
33903,85119,low
33904,85121,low
33905,85128,low
33906,85135,low
33907,85136,low
33908,85139,low
33909,85140,low
33910,85143,low
33911,85144,low
33912,85145,low
33913,85149,low
33914,85150,low
33915,85152,low
33916,85153,low
33917,85154,low
33918,85158,low
33919,85159,low
33920,85161,low
33921,85162,low
33922,85163,low
33923,85164,low
33924,85165,low
33925,85169,low
33926,85172,low
33927,85173,low
33928,85178,low
33929,85180,low
33930,85184,low
33931,85186,low
33932,85188,low
33933,85189,low
33934,85196,low
33935,85197,low
33936,85198,low
33937,85199,medium
33938,85200,low
33939,85202,low
33940,85203,high
33941,85205,low
33942,85207,low
33943,85208,low
33944,85210,high
33945,85215,low
33946,85217,low
33947,85218,low
33948,85219,low
33949,85220,low
33950,85223,low
33951,85227,low
33952,85228,low
33953,85230,low
33954,85233,low
33955,85236,low
33956,85237,low
33957,85238,low
33958,85239,low
33959,85241,medium
33960,85245,high
33961,85252,low
33962,85256,low
33963,85257,low
33964,85258,low
33965,85260,low
33966,85263,low
33967,85264,medium
33968,85267,low
33969,85269,low
33970,85272,medium
33971,85274,low
33972,85275,low
33973,85278,medium
33974,85281,medium
33975,85282,low
33976,85283,low
33977,85285,low
33978,85287,low
33979,85290,low
33980,85292,low
33981,85293,low
33982,85296,low
33983,85297,low
33984,85300,high
33985,85307,low
33986,85308,low
33987,85311,low
33988,85313,low
33989,85315,low
33990,85316,low
33991,85318,low
33992,85320,low
33993,85321,low
33994,85322,low
33995,85324,low
33996,85325,low
33997,85330,medium
33998,85331,medium
33999,85333,medium
34000,85334,low
34001,85337,low
34002,85338,low
34003,85339,low
34004,85341,low
34005,85343,medium
34006,85345,low
34007,85348,low
34008,85349,low
34009,85353,medium
34010,85356,low
34011,85358,low
34012,85360,low
34013,85361,low
34014,85362,medium
34015,85363,low
34016,85366,low
34017,85369,low
34018,85372,low
34019,85373,low
34020,85377,low
34021,85378,low
34022,85379,low
34023,85381,low
34024,85382,low
34025,85383,low
34026,85389,low
34027,85395,low
34028,85396,low
34029,85399,low
34030,85401,low
34031,85403,low
34032,85404,low
34033,85411,low
34034,85414,low
34035,85418,low
34036,85421,low
34037,85424,low
34038,85435,low
34039,85438,low
34040,85441,low
34041,85444,medium
34042,85452,low
34043,85458,low
34044,85459,low
34045,85463,low
34046,85465,low
34047,85468,low
34048,85469,low
34049,85471,low
34050,85473,low
34051,85474,low
34052,85475,high
34053,85477,low
34054,85479,low
34055,85480,low
34056,85483,low
34057,85486,low
34058,85491,low
34059,85495,low
34060,85504,low
34061,85508,low
34062,85519,low
34063,85520,low
34064,85521,low
34065,85522,low
34066,85527,medium
34067,85529,low
34068,85530,low
34069,85532,low
34070,85533,low
34071,85535,low
34072,85540,low
34073,85542,low
34074,85544,medium
34075,85546,low
34076,85547,low
34077,85549,low
34078,85552,low
34079,85558,low
34080,85560,low
34081,85563,low
34082,85566,low
34083,85567,low
34084,85571,low
34085,85577,low
34086,85578,low
34087,85580,low
34088,85583,low
34089,85585,low
34090,85586,low
34091,85588,low
34092,85589,low
34093,85590,low
34094,85592,low
34095,85595,low
34096,85596,low
34097,85598,low
34098,85608,low
34099,85609,low
34100,85610,low
34101,85611,low
34102,85616,low
34103,85617,low
34104,85624,low
34105,85625,low
34106,85628,low
34107,85637,low
34108,85639,low
34109,85640,low
34110,85643,low
34111,85644,low
34112,85648,low
34113,85649,low
34114,85652,low
34115,85653,low
34116,85655,low
34117,85669,low
34118,85672,low
34119,85675,low
34120,85678,low
34121,85679,low
34122,85680,low
34123,85685,low
34124,85686,low
34125,85687,low
34126,85691,low
34127,85692,low
34128,85698,low
34129,85700,low
34130,85709,low
34131,85715,low
34132,85717,low
34133,85718,low
34134,85719,low
34135,85722,low
34136,85728,medium
34137,85730,low
34138,85735,low
34139,85737,low
34140,85738,low
34141,85739,low
34142,85740,low
34143,85744,low
34144,85748,low
34145,85749,low
34146,85756,low
34147,85757,low
34148,85758,low
34149,85764,low
34150,85767,low
34151,85772,medium
34152,85777,low
34153,85778,low
34154,85781,low
34155,85783,low
34156,85788,low
34157,85792,low
34158,85793,low
34159,85795,low
34160,85800,low
34161,85806,low
34162,85808,low
34163,85810,low
34164,85811,low
34165,85813,low
34166,85814,low
34167,85815,medium
34168,85823,low
34169,85824,low
34170,85828,low
34171,85829,low
34172,85834,low
34173,85836,low
34174,85838,low
34175,85840,low
34176,85841,low
34177,85844,low
34178,85845,low
34179,85849,low
34180,85850,low
34181,85851,low
34182,85853,high
34183,85858,low
34184,85863,low
34185,85865,low
34186,85875,medium
34187,85876,low
34188,85879,low
34189,85882,low
34190,85887,medium
34191,85888,low
34192,85889,low
34193,85894,low
34194,85896,low
34195,85897,low
34196,85903,low
34197,85906,low
34198,85908,low
34199,85910,low
34200,85916,low
34201,85917,low
34202,85922,low
34203,85926,low
34204,85928,low
34205,85929,low
34206,85934,low
34207,85938,low
34208,85939,low
34209,85941,low
34210,85942,low
34211,85943,low
34212,85945,low
34213,85946,low
34214,85947,low
34215,85949,low
34216,85950,low
34217,85951,low
34218,85952,low
34219,85956,low
34220,85958,low
34221,85959,low
34222,85961,low
34223,85963,low
34224,85967,low
34225,85968,medium
34226,85971,medium
34227,85975,low
34228,85988,low
34229,85989,low
34230,85995,low
34231,85996,low
34232,85997,low
34233,85998,low
34234,85999,low
34235,86002,low
34236,86006,low
34237,86007,low
34238,86009,low
34239,86011,low
34240,86013,low
34241,86016,low
34242,86018,low
34243,86021,low
34244,86025,low
34245,86027,low
34246,86034,low
34247,86039,low
34248,86041,low
34249,86048,low
34250,86051,low
34251,86056,low
34252,86057,low
34253,86062,low
34254,86064,low
34255,86065,low
34256,86070,low
34257,86071,low
34258,86077,low
34259,86078,low
34260,86079,low
34261,86081,low
34262,86082,low
34263,86083,low
34264,86085,low
34265,86090,low
34266,86091,low
34267,86092,medium
34268,86104,low
34269,86106,low
34270,86108,low
34271,86116,low
34272,86117,low
34273,86122,low
34274,86124,low
34275,86128,low
34276,86130,low
34277,86133,low
34278,86136,low
34279,86138,low
34280,86139,medium
34281,86142,low
34282,86143,low
34283,86145,low
34284,86146,low
34285,86148,low
34286,86149,low
34287,86151,low
34288,86152,low
34289,86160,low
34290,86163,low
34291,86164,low
34292,86165,low
34293,86169,low
34294,86170,low
34295,86175,low
34296,86177,low
34297,86185,low
34298,86186,low
34299,86187,low
34300,86188,low
34301,86189,low
34302,86190,low
34303,86194,low
34304,86195,high
34305,86196,medium
34306,86197,low
34307,86198,low
34308,86204,low
34309,86207,high
34310,86210,low
34311,86212,low
34312,86213,low
34313,86215,low
34314,86216,low
34315,86217,low
34316,86218,low
34317,86220,low
34318,86222,medium
34319,86226,low
34320,86227,low
34321,86228,low
34322,86231,low
34323,86233,medium
34324,86235,low
34325,86239,low
34326,86240,low
34327,86241,medium
34328,86242,low
34329,86243,low
34330,86249,low
34331,86251,low
34332,86252,low
34333,86256,low
34334,86261,low
34335,86266,high
34336,86268,low
34337,86270,low
34338,86272,low
34339,86273,low
34340,86275,low
34341,86276,low
34342,86278,low
34343,86280,low
34344,86281,low
34345,86286,low
34346,86289,low
34347,86290,low
34348,86291,low
34349,86292,low
34350,86295,low
34351,86297,low
34352,86298,low
34353,86314,low
34354,86315,low
34355,86316,low
34356,86329,low
34357,86331,low
34358,86332,low
34359,86335,low
34360,86336,low
34361,86337,low
34362,86350,low
34363,86358,low
34364,86360,low
34365,86364,low
34366,86368,low
34367,86369,low
34368,86371,low
34369,86373,low
34370,86375,low
34371,86377,low
34372,86380,low
34373,86382,low
34374,86385,low
34375,86396,low
34376,86397,low
34377,86398,low
34378,86399,low
34379,86400,low
34380,86401,low
34381,86402,low
34382,86405,low
34383,86407,low
34384,86409,low
34385,86412,high
34386,86417,low
34387,86419,low
34388,86420,low
34389,86424,low
34390,86426,low
34391,86427,low
34392,86429,low
34393,86432,low
34394,86433,low
34395,86434,low
34396,86435,low
34397,86442,low
34398,86445,low
34399,86446,low
34400,86448,low
34401,86449,low
34402,86451,low
34403,86454,low
34404,86459,low
34405,86460,low
34406,86461,low
34407,86462,low
34408,86463,low
34409,86464,low
34410,86466,medium
34411,86475,low
34412,86476,low
34413,86484,low
34414,86486,low
34415,86487,low
34416,86492,low
