,aptID,interest_level,predOnDesc,pred_low,pred_high,pred_h_or_m,Predicted_feats
21814,54841,high,low,True,False,medium,low
21815,54843,high,low,True,False,medium,low
21816,54845,low,medium,False,False,is_low,medium
21817,54847,low,low,True,False,is_low,low
21818,54849,low,low,True,False,is_low,low
21819,54850,low,low,True,False,is_low,low
21820,54851,low,low,True,False,is_low,low
21821,54853,low,low,True,False,is_low,low
21822,54859,low,medium,True,False,is_low,low
21823,54861,low,low,True,False,is_low,low
21824,54867,low,low,True,False,is_low,low
21825,54868,medium,medium,False,False,medium,medium
21826,54873,medium,medium,True,False,medium,low
21827,54876,low,low,True,False,is_low,low
21828,54878,low,low,True,False,is_low,low
21829,54881,low,low,True,False,is_low,low
21830,54883,high,high,False,True,high,high
21831,54889,low,low,True,False,is_low,low
21832,54892,low,medium,False,False,is_low,medium
21833,54894,low,medium,True,False,is_low,low
21834,54895,medium,medium,True,False,medium,low
21835,54898,low,low,True,False,is_low,low
21836,54899,medium,medium,True,False,medium,low
21837,54902,low,medium,True,False,is_low,low
21838,54903,low,low,True,False,is_low,low
21839,54904,low,low,True,False,is_low,low
21840,54906,low,low,True,False,is_low,low
21841,54908,low,low,True,False,is_low,low
21842,54909,low,low,True,False,is_low,low
21843,54912,low,low,True,False,is_low,low
21844,54918,medium,low,True,False,medium,low
21845,54920,high,medium,False,False,medium,medium
21846,54922,medium,medium,True,False,medium,low
21847,54924,low,low,True,False,is_low,low
21848,54925,low,low,True,False,is_low,low
21849,54926,low,low,True,False,is_low,low
21850,54927,low,low,True,False,is_low,low
21851,54929,low,low,False,True,is_low,medium
21852,54930,low,low,False,False,is_low,medium
21853,54933,medium,low,False,False,medium,medium
21854,54934,medium,low,True,False,medium,low
21855,54935,low,low,True,False,is_low,low
21856,54938,low,low,True,False,is_low,low
21857,54941,low,medium,True,False,is_low,low
21858,54954,low,low,True,False,is_low,low
21859,54955,medium,medium,False,False,medium,medium
21860,54961,low,low,True,False,is_low,low
21861,54963,high,medium,True,False,medium,low
21862,54968,medium,medium,True,False,medium,low
21863,54975,low,low,True,False,is_low,low
21864,54976,medium,medium,True,False,medium,low
21865,54978,low,low,True,False,is_low,low
21866,54979,medium,medium,False,False,medium,medium
21867,54985,low,low,True,False,is_low,low
21868,54986,low,low,True,False,is_low,low
21869,54990,low,low,True,False,is_low,low
21870,54993,low,low,True,False,is_low,low
21871,54995,medium,low,True,False,medium,low
21872,54996,high,low,True,False,medium,low
21873,54997,low,low,True,False,is_low,low
21874,55004,low,low,True,False,is_low,low
21875,55005,low,low,True,False,is_low,low
21876,55010,low,low,True,False,is_low,low
21877,55012,low,low,True,False,is_low,low
21878,55016,low,low,True,False,is_low,low
21879,55017,low,low,True,False,is_low,low
21880,55019,low,high,True,False,is_low,low
21881,55022,medium,low,True,False,medium,low
21882,55025,low,low,True,False,is_low,low
21883,55026,medium,medium,True,False,medium,low
21884,55028,low,low,True,False,is_low,low
21885,55029,low,low,True,False,is_low,low
21886,55032,low,low,True,False,is_low,low
21887,55036,medium,low,False,False,medium,low
21888,55041,low,low,True,False,is_low,low
21889,55043,low,low,True,False,is_low,low
21890,55044,medium,high,True,False,medium,low
21891,55046,low,medium,False,False,is_low,high
21892,55051,low,low,True,False,is_low,low
21893,55053,high,low,True,False,medium,low
21894,55054,low,low,True,False,is_low,low
21895,55057,low,low,True,False,is_low,low
21896,55061,low,low,True,False,is_low,low
21897,55062,low,low,True,False,is_low,low
21898,55064,medium,low,True,False,medium,low
21899,55068,low,medium,True,False,is_low,low
21900,55069,low,low,True,False,is_low,low
21901,55073,low,low,True,False,is_low,low
21902,55074,low,medium,True,False,is_low,low
21903,55075,low,low,True,False,is_low,low
21904,55079,medium,low,True,False,medium,low
21905,55080,low,low,True,False,is_low,low
21906,55086,low,low,True,False,is_low,low
21907,55087,low,low,True,False,is_low,low
21908,55092,low,low,True,False,is_low,low
21909,55094,low,medium,False,True,is_low,high
21910,55096,low,medium,True,False,is_low,low
21911,55101,low,low,True,False,is_low,low
21912,55102,low,low,True,False,is_low,low
21913,55104,low,medium,True,False,is_low,low
21914,55106,high,medium,True,False,medium,low
21915,55110,low,low,True,False,is_low,low
21916,55114,low,low,False,False,is_low,medium
21917,55117,medium,high,True,False,medium,low
21918,55118,medium,high,True,False,medium,low
21919,55121,low,low,False,False,is_low,medium
21920,55125,medium,low,True,False,medium,low
21921,55127,low,low,True,False,is_low,low
21922,55132,low,low,True,False,is_low,low
21923,55135,low,medium,True,False,is_low,low
21924,55136,low,low,True,False,is_low,low
21925,55137,low,low,True,False,is_low,low
21926,55140,low,low,True,False,is_low,low
21927,55141,low,low,True,False,is_low,low
21928,55144,low,low,True,False,is_low,low
21929,55147,low,medium,False,False,is_low,low
21930,55150,low,low,True,False,is_low,low
21931,55153,low,low,True,False,is_low,low
21932,55154,low,low,True,False,is_low,low
21933,55155,low,medium,True,False,is_low,low
21934,55156,low,low,True,False,is_low,low
21935,55158,low,low,True,False,is_low,low
21936,55159,low,medium,False,False,is_low,low
21937,55160,medium,medium,True,False,medium,low
21938,55162,low,low,True,False,is_low,low
21939,55164,low,low,True,False,is_low,low
21940,55166,low,low,False,False,is_low,low
21941,55167,low,low,True,False,is_low,low
21942,55169,low,low,True,False,is_low,low
21943,55180,low,low,True,False,is_low,low
21944,55181,low,medium,True,False,is_low,low
21945,55186,medium,low,True,False,medium,low
21946,55187,low,medium,True,False,is_low,low
21947,55188,low,low,True,False,is_low,low
21948,55189,medium,low,False,True,medium,medium
21949,55190,medium,medium,False,False,medium,medium
21950,55192,low,low,True,False,is_low,low
21951,55194,low,low,True,False,is_low,low
21952,55195,medium,low,True,False,medium,low
21953,55196,low,medium,True,False,is_low,low
21954,55197,low,low,True,False,is_low,low
21955,55199,medium,medium,True,False,medium,low
21956,55200,low,low,True,False,is_low,low
21957,55202,low,low,True,False,is_low,low
21958,55209,low,low,True,False,is_low,low
21959,55215,low,low,True,False,is_low,low
21960,55216,medium,medium,False,False,medium,low
21961,55217,low,high,True,False,is_low,low
21962,55218,medium,low,True,False,medium,low
21963,55219,low,medium,True,False,is_low,low
21964,55221,medium,medium,True,False,medium,low
21965,55224,low,low,True,False,is_low,low
21966,55225,medium,low,True,False,medium,low
21967,55226,low,low,True,False,is_low,low
21968,55229,low,low,True,False,is_low,low
21969,55232,low,low,True,False,is_low,low
21970,55239,medium,low,True,False,medium,low
21971,55242,low,low,True,False,is_low,low
21972,55244,low,low,True,False,is_low,low
21973,55247,low,low,False,False,is_low,medium
21974,55248,low,low,True,False,is_low,low
21975,55251,low,low,True,False,is_low,low
21976,55253,low,low,True,False,is_low,low
21977,55256,low,low,True,False,is_low,low
21978,55257,low,low,True,False,is_low,low
21979,55259,low,medium,True,False,is_low,low
21980,55260,low,medium,False,False,is_low,low
21981,55261,low,low,True,False,is_low,low
21982,55264,medium,medium,True,False,medium,low
21983,55267,low,low,True,False,is_low,low
21984,55269,medium,medium,True,False,medium,low
21985,55274,low,low,True,False,is_low,low
21986,55275,low,low,True,False,is_low,low
21987,55276,low,low,True,False,is_low,low
21988,55277,low,low,True,False,is_low,low
21989,55278,medium,low,False,False,medium,medium
21990,55281,medium,medium,False,False,medium,medium
21991,55284,low,low,True,False,is_low,low
21992,55285,low,low,True,False,is_low,low
21993,55286,medium,medium,True,False,medium,low
21994,55290,medium,low,True,False,medium,low
21995,55292,medium,medium,True,False,medium,low
21996,55295,low,low,True,False,is_low,low
21997,55297,low,low,True,False,is_low,low
21998,55298,low,high,True,False,is_low,low
21999,55299,medium,low,True,False,medium,low
22000,55300,medium,medium,False,False,medium,medium
22001,55302,medium,low,True,False,medium,low
22002,55304,medium,medium,True,False,medium,low
22003,55305,low,medium,True,False,is_low,low
22004,55315,medium,medium,True,False,medium,low
22005,55324,medium,low,True,False,medium,low
22006,55326,low,low,True,False,is_low,low
22007,55327,low,low,True,False,is_low,low
22008,55328,low,low,True,False,is_low,low
22009,55329,low,low,True,False,is_low,low
22010,55330,low,low,True,False,is_low,low
22011,55331,low,medium,True,False,is_low,low
22012,55338,medium,low,True,False,medium,low
22013,55341,low,low,True,False,is_low,low
22014,55346,medium,medium,True,False,medium,low
22015,55347,low,low,True,False,is_low,low
22016,55348,low,low,True,False,is_low,low
22017,55351,low,low,True,False,is_low,low
22018,55356,low,low,True,False,is_low,low
22019,55357,low,medium,True,False,is_low,low
22020,55359,medium,low,True,False,medium,low
22021,55360,low,low,True,False,is_low,low
22022,55361,low,low,True,False,is_low,low
22023,55362,low,high,True,False,is_low,low
22024,55364,low,high,True,False,is_low,low
22025,55367,low,low,True,False,is_low,low
22026,55370,low,low,True,False,is_low,low
22027,55372,low,low,True,False,is_low,low
22028,55374,high,low,True,False,medium,low
22029,55381,low,low,True,False,is_low,low
22030,55383,low,low,True,False,is_low,low
22031,55384,high,high,True,False,medium,low
22032,55386,medium,medium,True,False,medium,low
22033,55387,high,high,True,False,medium,low
22034,55390,medium,medium,False,False,medium,medium
22035,55391,low,medium,True,False,is_low,low
22036,55392,low,low,True,False,is_low,low
22037,55394,low,low,True,False,is_low,low
22038,55398,medium,medium,True,False,high,low
22039,55400,medium,medium,False,False,medium,medium
22040,55401,low,low,True,False,is_low,low
22041,55407,low,low,True,False,is_low,low
22042,55411,high,high,True,False,medium,low
22043,55412,low,low,True,False,is_low,low
22044,55415,low,medium,False,False,is_low,medium
22045,55416,low,low,True,False,is_low,low
22046,55417,low,high,True,False,is_low,low
22047,55419,medium,medium,True,False,medium,low
22048,55420,low,low,True,False,is_low,low
22049,55421,low,low,True,False,is_low,low
22050,55422,medium,low,True,False,medium,low
22051,55423,low,medium,False,False,is_low,low
22052,55426,low,low,True,False,is_low,low
22053,55427,medium,medium,True,False,medium,low
22054,55428,low,low,True,False,is_low,low
22055,55430,low,medium,True,False,is_low,low
22056,55433,low,high,True,False,is_low,low
22057,55436,low,low,True,False,is_low,low
22058,55437,low,low,True,False,is_low,low
22059,55441,medium,low,False,False,medium,low
22060,55445,low,medium,True,False,is_low,low
22061,55446,low,medium,True,False,is_low,low
22062,55449,low,medium,True,False,is_low,low
22063,55450,low,high,True,False,is_low,low
22064,55451,medium,low,True,False,medium,low
22065,55454,low,low,False,False,is_low,medium
22066,55460,low,low,True,False,is_low,low
22067,55463,low,low,True,False,is_low,low
22068,55464,low,low,True,False,is_low,low
22069,55467,low,medium,True,False,is_low,low
22070,55470,low,low,True,False,is_low,low
22071,55477,medium,low,False,False,medium,medium
22072,55478,low,medium,True,False,is_low,low
22073,55480,low,low,True,False,is_low,low
22074,55487,low,low,True,False,is_low,low
22075,55488,low,low,True,False,is_low,low
22076,55490,medium,low,True,False,medium,low
22077,55492,medium,medium,True,False,medium,low
22078,55495,medium,medium,True,False,medium,low
22079,55500,low,low,True,False,is_low,low
22080,55501,low,medium,True,False,is_low,low
22081,55505,medium,low,True,False,medium,low
22082,55507,low,low,True,False,is_low,low
22083,55509,medium,medium,False,False,medium,medium
22084,55513,low,medium,True,False,is_low,low
22085,55514,low,low,True,False,is_low,low
22086,55517,medium,medium,False,False,medium,low
22087,55518,low,low,True,False,is_low,low
22088,55526,medium,medium,True,False,medium,low
22089,55527,low,low,True,False,is_low,low
22090,55528,low,low,True,False,is_low,low
22091,55531,medium,medium,True,False,medium,low
22092,55535,low,low,True,False,is_low,low
22093,55538,low,low,True,False,is_low,low
22094,55541,low,low,True,False,is_low,low
22095,55543,low,low,True,False,is_low,low
22096,55545,low,low,True,False,is_low,low
22097,55546,medium,high,True,False,medium,low
22098,55547,low,low,True,False,is_low,low
22099,55548,high,medium,False,False,medium,low
22100,55550,medium,medium,True,False,medium,low
22101,55551,medium,medium,True,False,medium,low
22102,55552,low,low,True,False,is_low,low
22103,55554,low,low,True,False,is_low,low
22104,55555,high,low,True,False,medium,low
22105,55560,low,low,True,False,is_low,low
22106,55562,low,low,True,False,is_low,low
22107,55563,low,low,True,False,is_low,low
22108,55564,low,low,True,False,is_low,low
22109,55565,medium,medium,True,False,medium,low
22110,55569,high,high,True,False,medium,low
22111,55571,low,low,False,False,is_low,medium
22112,55576,medium,medium,True,False,medium,low
22113,55578,low,low,True,False,is_low,low
22114,55580,low,low,True,False,is_low,low
22115,55582,low,medium,True,False,is_low,low
22116,55584,low,low,True,False,is_low,low
22117,55586,low,low,True,False,is_low,low
22118,55587,low,low,True,False,is_low,low
22119,55588,medium,medium,True,False,medium,low
22120,55590,high,low,True,False,medium,low
22121,55591,low,low,True,False,is_low,low
22122,55592,low,low,True,False,is_low,low
22123,55593,low,low,True,False,is_low,low
22124,55601,medium,medium,True,False,medium,low
22125,55604,medium,low,True,False,medium,low
22126,55606,low,low,True,False,is_low,low
22127,55610,low,medium,False,False,is_low,low
22128,55613,medium,low,True,False,medium,low
22129,55615,medium,low,True,False,medium,low
22130,55618,low,low,True,False,is_low,low
22131,55621,medium,medium,False,True,medium,medium
22132,55622,medium,low,False,False,medium,low
22133,55624,low,low,True,False,is_low,low
22134,55627,low,low,True,False,is_low,low
22135,55632,low,low,True,False,is_low,low
22136,55634,low,low,True,False,is_low,low
22137,55639,low,low,True,False,is_low,low
22138,55641,high,low,True,False,medium,low
22139,55642,medium,medium,False,False,medium,medium
22140,55643,high,low,True,False,medium,low
22141,55648,low,low,True,False,is_low,low
22142,55652,medium,low,False,False,medium,medium
22143,55655,high,medium,True,False,medium,low
22144,55656,low,low,True,False,is_low,low
22145,55657,low,low,True,False,is_low,low
22146,55659,low,medium,True,False,is_low,low
22147,55661,low,low,True,False,is_low,low
22148,55664,low,low,True,False,is_low,low
22149,55665,low,medium,False,False,is_low,high
